person_age,person_income,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
41,16723,6.0,VENTURE,B,17662,10.1,1.0562,N,19,0
38,39011,1.0,EDUCATION,A,3749,5.22,0.0961,Y,20,0
58,42420,3.0,HOMEIMPROVEMENT,A,20781,7.61,0.4899,Y,41,1
47,27148,5.0,PERSONAL,A,22512,8.32,0.8292,Y,27,1
70,73962,8.0,HOMEIMPROVEMENT,D,35248,16.89,0.4766,Y,45,1
44,43463,1.0,HOMEIMPROVEMENT,C,44648,12.33,1.0273,N,23,0
58,34555,3.0,EDUCATION,E,4557,20.4,0.1319,N,41,0
68,40989,3.0,VENTURE,B,19498,11.39,0.4757,N,45,1
44,59593,7.0,MEDICAL,E,7971,19.59,0.1338,N,22,0
34,51035,6.0,PERSONAL,A,7323,7.78,0.1435,Y,11,1
73,33338,5.0,DEBTCONSOLIDATION,D,7941,16.58,0.2382,N,45,0
30,52528,2.0,EDUCATION,A,7309,5.28,0.1391,N,10,0
20,47673,6.0,HOMEIMPROVEMENT,A,9232,5.39,0.1937,N,1,0
50,26194,5.0,HOMEIMPROVEMENT,D,7619,15.88,0.2909,N,30,0
74,41828,4.0,HOMEIMPROVEMENT,E,14290,18.56,0.3416,N,45,0
22,67415,5.0,PERSONAL,C,16736,14.48,0.2483,Y,2,1
66,67149,8.0,HOMEIMPROVEMENT,D,23597,14.82,0.3514,N,45,0
65,43196,6.0,MEDICAL,A,15015,8.27,0.3476,N,43,0
70,71127,2.0,DEBTCONSOLIDATION,D,9703,16.44,0.1364,N,45,0
42,28596,4.0,EDUCATION,B,16825,11.15,0.5884,N,19,0
32,29087,9.0,VENTURE,E,21034,17.67,0.7231,N,9,1
47,42693,7.0,EDUCATION,B,15696,9.46,0.3676,N,29,0
26,111709,9.0,HOMEIMPROVEMENT,D,15060,15.28,0.1348,N,7,0
66,53625,5.0,DEBTCONSOLIDATION,C,50000,14.29,0.9324,N,45,0
55,42131,7.0,EDUCATION,A,6832,8.47,0.1622,N,34,0
45,114608,8.0,EDUCATION,A,19597,7.58,0.171,N,27,0
47,41864,8.0,HOMEIMPROVEMENT,C,11569,13.17,0.2763,N,30,0
58,167561,5.0,MEDICAL,A,3235,5.51,0.0193,N,39,0
47,37004,7.0,EDUCATION,D,3115,16.58,0.0842,N,26,0
65,28100,8.0,DEBTCONSOLIDATION,D,2766,16.47,0.0984,N,45,0
70,44734,5.0,PERSONAL,A,10578,8.34,0.2365,Y,45,1
72,42744,7.0,DEBTCONSOLIDATION,C,3347,12.12,0.0783,N,45,0
53,31437,9.0,PERSONAL,F,9658,23.91,0.3072,N,32,0
60,205065,6.0,VENTURE,B,11499,9.21,0.0561,Y,42,0
35,58410,5.0,EDUCATION,D,7353,17.45,0.1259,N,15,0
20,63280,6.0,VENTURE,A,8630,8.3,0.1364,N,3,0
40,38023,0.0,VENTURE,C,19644,12.56,0.5166,N,18,0
67,35677,1.0,EDUCATION,A,5566,6.49,0.156,N,45,0
25,86168,4.0,EDUCATION,B,10778,10.01,0.1251,N,8,0
49,19502,1.0,HOMEIMPROVEMENT,B,2147,8.97,0.1101,N,32,0
28,26145,0.0,PERSONAL,E,12321,18.55,0.4713,N,5,1
42,42786,3.0,EDUCATION,C,25734,13.53,0.6015,N,19,0
26,103060,6.0,PERSONAL,E,17996,18.97,0.1746,N,7,0
59,39895,5.0,MEDICAL,C,8665,13.45,0.2172,N,38,0
64,61628,7.0,PERSONAL,C,7715,13.82,0.1252,Y,43,1
61,49774,3.0,VENTURE,D,33474,15.36,0.6725,N,42,1
58,100001,1.0,HOMEIMPROVEMENT,B,16087,10.76,0.1609,N,40,0
31,20504,6.0,EDUCATION,D,10809,16.76,0.5272,N,13,0
48,73480,7.0,MEDICAL,D,16316,15.1,0.222,N,27,0
23,43941,2.0,MEDICAL,C,6963,11.57,0.1585,N,6,0
39,81526,3.0,EDUCATION,C,9288,14.08,0.1139,N,18,0
46,31238,12.0,HOMEIMPROVEMENT,A,6158,7.95,0.1971,Y,23,0
56,49682,4.0,EDUCATION,E,19147,17.66,0.3854,N,35,0
23,46333,11.0,MEDICAL,B,5304,9.2,0.1145,N,3,0
64,28244,4.0,HOMEIMPROVEMENT,B,7201,9.62,0.255,N,43,0
44,24240,2.0,VENTURE,A,13627,8.26,0.5622,N,26,1
68,35623,4.0,EDUCATION,A,1685,5.14,0.0473,N,45,0
48,52652,6.0,MEDICAL,A,5810,8.41,0.1103,N,28,0
49,32328,2.0,DEBTCONSOLIDATION,C,5304,12.32,0.1641,N,30,0
57,40882,6.0,VENTURE,B,11389,9.81,0.2786,Y,34,1
64,17375,6.0,MEDICAL,D,11266,14.51,0.6484,N,43,1
26,39980,5.0,EDUCATION,A,39904,5.45,0.9981,N,9,0
47,86074,1.0,HOMEIMPROVEMENT,A,5187,5.73,0.0603,N,26,0
19,72247,7.0,PERSONAL,A,3438,8.44,0.0476,N,1,0
45,46732,5.0,VENTURE,A,23108,8.44,0.4945,Y,26,1
64,56050,7.0,MEDICAL,A,6305,5.9,0.1125,N,41,0
67,31084,1.0,PERSONAL,D,10844,17.14,0.3489,N,45,1
34,119783,3.0,HOMEIMPROVEMENT,D,6916,14.82,0.0577,N,16,0
40,152858,6.0,MEDICAL,B,15182,9.76,0.0993,N,19,0
49,53672,7.0,VENTURE,A,12588,6.82,0.2345,N,26,0
40,203796,8.0,MEDICAL,C,7612,11.95,0.0374,Y,18,0
28,33721,4.0,DEBTCONSOLIDATION,C,10038,13.33,0.2977,N,10,1
35,24634,6.0,MEDICAL,E,7027,19.2,0.2853,N,14,0
41,33180,8.0,HOMEIMPROVEMENT,E,10265,20.98,0.3094,N,22,0
47,43446,5.0,MEDICAL,A,7203,5.85,0.1658,Y,27,0
70,174841,4.0,HOMEIMPROVEMENT,D,27528,17.35,0.1574,N,45,0
49,41997,7.0,HOMEIMPROVEMENT,B,8142,9.67,0.1939,N,28,0
40,30552,2.0,DEBTCONSOLIDATION,E,7177,20.8,0.2349,N,21,0
55,29906,6.0,MEDICAL,C,2805,13.11,0.0938,N,33,0
62,91767,5.0,EDUCATION,B,4625,9.89,0.0504,N,41,0
42,84839,8.0,DEBTCONSOLIDATION,C,15006,11.67,0.1769,N,19,0
45,37533,5.0,VENTURE,A,8824,7.55,0.2351,N,22,0
30,17471,4.0,VENTURE,C,7843,11.99,0.4489,N,9,1
67,26351,2.0,HOMEIMPROVEMENT,A,16557,7.64,0.6283,N,45,1
67,126333,6.0,MEDICAL,B,24721,10.36,0.1957,N,45,0
27,71599,7.0,VENTURE,B,5462,11.06,0.0763,N,6,0
37,50817,5.0,DEBTCONSOLIDATION,B,8399,9.91,0.1653,Y,19,1
33,137016,2.0,VENTURE,D,2289,16.34,0.0167,N,10,0
70,143929,4.0,HOMEIMPROVEMENT,C,19302,12.79,0.1341,N,45,0
21,48061,8.0,VENTURE,A,50000,6.91,1.0403,N,3,0
29,48549,3.0,VENTURE,C,7731,12.69,0.1592,N,8,0
35,35591,5.0,VENTURE,C,7596,13.67,0.2134,N,14,0
49,41917,7.0,DEBTCONSOLIDATION,A,9345,6.97,0.2229,N,29,0
32,21644,5.0,VENTURE,B,11694,9.14,0.5403,N,9,1
48,21596,5.0,PERSONAL,A,12050,8.3,0.558,N,27,0
60,19006,6.0,PERSONAL,B,12029,9.51,0.6329,N,40,1
65,88999,9.0,EDUCATION,B,3738,10.49,0.042,N,45,0
23,20769,8.0,VENTURE,D,9520,15.8,0.4584,N,1,1
25,143269,6.0,PERSONAL,B,15491,11.43,0.1081,Y,6,0
23,32803,3.0,DEBTCONSOLIDATION,A,4293,7.18,0.1309,Y,6,1
69,127458,3.0,PERSONAL,B,3817,9.66,0.0299,N,45,0
55,40103,5.0,HOMEIMPROVEMENT,A,6703,6.92,0.1671,Y,32,0
48,20714,6.0,DEBTCONSOLIDATION,B,11172,11.38,0.5393,Y,25,1
63,99317,9.0,DEBTCONSOLIDATION,D,15297,16.54,0.154,Y,43,1
51,105982,7.0,PERSONAL,B,17094,9.73,0.1613,N,31,0
31,29782,6.0,MEDICAL,B,5404,9.6,0.1815,N,12,0
47,40847,1.0,HOMEIMPROVEMENT,E,2652,18.24,0.0649,N,30,0
58,29786,5.0,DEBTCONSOLIDATION,B,29736,9.69,0.9983,Y,35,1
20,45876,6.0,MEDICAL,C,23530,14.41,0.5129,N,1,1
52,52015,2.0,EDUCATION,A,7241,7.55,0.1392,N,35,0
46,40406,6.0,EDUCATION,B,16890,10.57,0.418,N,23,0
21,18026,2.0,EDUCATION,B,12057,10.18,0.6689,Y,4,1
33,35614,10.0,HOMEIMPROVEMENT,B,8726,10.97,0.245,N,15,0
43,72181,7.0,DEBTCONSOLIDATION,D,34873,17.48,0.4831,N,25,1
37,43700,1.0,MEDICAL,C,6273,14.25,0.1435,Y,15,1
34,40941,5.0,DEBTCONSOLIDATION,E,3703,18.14,0.0904,N,12,0
54,29380,4.0,VENTURE,E,10979,20.07,0.3737,Y,33,1
41,35047,6.0,MEDICAL,B,6590,10.11,0.188,N,21,0
46,106395,6.0,PERSONAL,C,11202,13.28,0.1053,N,23,0
63,26189,0.0,MEDICAL,D,8059,16.14,0.3077,N,45,0
23,72871,3.0,EDUCATION,B,6037,11.24,0.0828,N,3,0
38,50306,8.0,PERSONAL,B,8490,10.12,0.1688,N,20,0
22,56086,4.0,DEBTCONSOLIDATION,D,3402,14.78,0.0607,N,1,0
70,32767,6.0,PERSONAL,C,3383,13.92,0.1032,N,45,0
28,40397,3.0,DEBTCONSOLIDATION,A,8284,6.21,0.2051,N,7,0
64,48866,3.0,PERSONAL,C,13022,11.66,0.2665,N,41,0
28,36813,7.0,PERSONAL,A,3057,6.48,0.083,N,11,0
36,58822,3.0,VENTURE,B,13594,10.95,0.2311,Y,19,0
52,63044,3.0,DEBTCONSOLIDATION,C,7050,13.03,0.1118,N,32,0
65,161941,9.0,PERSONAL,D,13010,14.65,0.0803,N,45,0
28,57125,7.0,EDUCATION,B,11668,11.34,0.2043,N,8,0
30,17124,3.0,MEDICAL,A,19597,7.84,1.1444,N,12,1
68,92935,9.0,DEBTCONSOLIDATION,D,8925,15.32,0.096,N,45,0
36,43821,4.0,MEDICAL,C,3138,13.66,0.0716,N,17,0
29,148235,4.0,MEDICAL,C,41165,14.4,0.2777,Y,6,1
60,110085,6.0,EDUCATION,B,10613,9.07,0.0964,N,38,0
23,37127,8.0,PERSONAL,A,11007,8.23,0.2965,N,2,0
67,72914,10.0,PERSONAL,C,8997,12.07,0.1234,N,45,0
67,35359,4.0,VENTURE,D,26427,15.22,0.7474,N,45,1
66,49093,3.0,DEBTCONSOLIDATION,B,4203,9.86,0.0856,N,45,0
34,71096,10.0,PERSONAL,C,3761,11.54,0.0529,N,16,0
24,90413,3.0,MEDICAL,A,6068,6.73,0.0671,N,7,0
42,80206,7.0,HOMEIMPROVEMENT,C,13025,12.43,0.1624,N,23,0
37,51084,4.0,EDUCATION,D,5967,14.7,0.1168,Y,20,1
72,192121,5.0,EDUCATION,B,5797,9.95,0.0302,N,45,0
54,40104,2.0,DEBTCONSOLIDATION,A,4536,6.83,0.1131,N,33,0
71,20252,2.0,EDUCATION,B,18014,10.96,0.8895,N,45,0
60,22514,11.0,EDUCATION,C,12712,14.49,0.5646,Y,37,1
58,110271,5.0,PERSONAL,A,17272,8.18,0.1566,Y,41,0
24,46997,2.0,VENTURE,A,6783,5.63,0.1443,N,3,0
21,53502,6.0,MEDICAL,A,9401,8.01,0.1757,N,1,0
20,36374,4.0,DEBTCONSOLIDATION,D,16753,16.73,0.4606,N,1,1
51,38216,3.0,MEDICAL,B,5614,10.97,0.1469,N,28,0
29,31796,6.0,EDUCATION,C,19981,12.27,0.6284,N,12,1
74,63521,7.0,PERSONAL,C,13386,13.69,0.2107,N,45,0
25,46464,3.0,DEBTCONSOLIDATION,A,24419,7.39,0.5255,N,4,0
71,62271,7.0,HOMEIMPROVEMENT,D,19087,16.01,0.3065,N,45,0
56,59082,8.0,MEDICAL,A,3146,7.92,0.0532,N,33,0
24,38784,10.0,MEDICAL,F,6627,22.11,0.1709,N,4,0
21,21975,6.0,PERSONAL,B,1925,9.7,0.0876,N,1,0
40,20948,6.0,MEDICAL,B,2522,9.7,0.1204,N,19,0
37,259019,6.0,PERSONAL,C,4958,13.21,0.0191,N,20,0
35,110524,5.0,HOMEIMPROVEMENT,B,25200,8.59,0.228,N,17,0
48,102446,6.0,DEBTCONSOLIDATION,B,9748,9.91,0.0952,Y,27,0
25,33825,4.0,DEBTCONSOLIDATION,A,13478,5.33,0.3985,N,8,0
25,49277,4.0,PERSONAL,D,6949,14.81,0.141,N,4,0
57,31305,2.0,MEDICAL,E,7856,20.18,0.251,N,40,0
74,23821,7.0,VENTURE,B,15763,9.48,0.6617,N,45,1
33,35460,5.0,MEDICAL,D,8742,15.02,0.2465,N,14,1
71,101661,5.0,VENTURE,C,8483,13.86,0.0834,N,45,0
37,77839,7.0,MEDICAL,B,14185,9.0,0.1822,N,14,0
37,28752,4.0,PERSONAL,A,4654,6.34,0.1619,N,18,0
23,41227,6.0,PERSONAL,C,11216,13.73,0.2721,N,4,0
42,74014,2.0,VENTURE,A,11604,8.43,0.1568,Y,25,1
46,35809,4.0,HOMEIMPROVEMENT,C,2853,13.63,0.0797,N,29,0
55,51214,5.0,PERSONAL,A,4549,7.41,0.0888,N,35,0
27,61145,5.0,EDUCATION,D,6234,15.2,0.102,N,9,0
28,60779,3.0,EDUCATION,D,7005,16.53,0.1153,N,6,0
42,56374,2.0,DEBTCONSOLIDATION,B,13898,11.37,0.2465,Y,22,0
21,34216,6.0,EDUCATION,C,5179,11.66,0.1514,N,2,0
26,36205,7.0,MEDICAL,B,5117,9.57,0.1413,Y,5,0
53,26278,8.0,HOMEIMPROVEMENT,D,15372,15.21,0.585,Y,33,1
72,20769,2.0,PERSONAL,D,19226,14.87,0.9257,N,45,1
50,46022,7.0,EDUCATION,C,19694,12.45,0.4279,N,27,0
26,76798,3.0,DEBTCONSOLIDATION,A,4486,7.07,0.0584,N,4,0
74,22944,7.0,VENTURE,B,5176,9.61,0.2256,Y,45,1
47,56961,5.0,MEDICAL,C,2979,13.6,0.0523,N,28,0
58,75474,5.0,VENTURE,E,1595,19.61,0.0211,Y,35,1
29,17850,5.0,VENTURE,E,4114,17.91,0.2305,Y,8,1
50,42242,6.0,EDUCATION,D,6218,15.0,0.1472,N,33,0
22,121226,5.0,DEBTCONSOLIDATION,A,11355,5.57,0.0937,N,2,0
53,66407,6.0,EDUCATION,B,17661,10.24,0.266,N,31,0
29,17522,5.0,EDUCATION,E,9140,20.83,0.5216,N,8,1
69,70409,8.0,PERSONAL,B,26780,10.13,0.3803,N,45,0
21,32491,2.0,MEDICAL,C,5222,13.9,0.1607,N,1,0
55,71698,2.0,VENTURE,D,25550,16.08,0.3564,N,35,0
25,33538,3.0,MEDICAL,A,5478,6.74,0.1633,N,8,0
57,47611,8.0,HOMEIMPROVEMENT,A,13823,7.91,0.2903,N,36,0
46,36473,8.0,EDUCATION,E,11464,18.38,0.3143,N,27,0
73,49106,5.0,MEDICAL,D,22549,14.95,0.4592,N,45,1
55,35882,5.0,PERSONAL,B,27755,8.82,0.7735,N,36,0
39,43349,7.0,DEBTCONSOLIDATION,E,4856,19.66,0.112,N,19,0
22,25678,11.0,HOMEIMPROVEMENT,C,1964,12.16,0.0765,N,3,0
51,64206,3.0,EDUCATION,A,8524,5.34,0.1328,N,28,0
43,53982,3.0,PERSONAL,B,12983,11.21,0.2405,Y,21,0
20,20148,2.0,PERSONAL,D,9802,14.52,0.4865,Y,1,1
51,84635,6.0,PERSONAL,B,50000,10.54,0.5908,N,28,1
29,44490,1.0,VENTURE,A,14472,7.69,0.3253,N,7,0
31,53582,6.0,PERSONAL,B,14439,10.22,0.2695,N,12,0
18,74645,1.0,EDUCATION,A,3980,8.35,0.0533,N,1,0
39,58719,6.0,EDUCATION,A,6732,8.08,0.1146,N,22,0
30,93047,5.0,PERSONAL,C,13797,14.1,0.1483,N,9,0
22,41717,8.0,EDUCATION,C,12311,14.15,0.2951,N,1,0
42,86589,7.0,HOMEIMPROVEMENT,B,10373,10.48,0.1198,N,25,0
30,52449,2.0,HOMEIMPROVEMENT,C,23889,11.81,0.4555,N,10,1
25,64808,4.0,MEDICAL,B,6156,9.37,0.095,N,8,0
44,61205,3.0,VENTURE,A,13296,7.87,0.2172,N,24,0
21,96993,2.0,HOMEIMPROVEMENT,C,6270,13.27,0.0646,N,3,0
74,72895,6.0,PERSONAL,C,50000,12.12,0.6859,N,45,0
44,38421,7.0,HOMEIMPROVEMENT,C,5812,14.09,0.1513,N,26,0
74,34451,5.0,HOMEIMPROVEMENT,C,42549,13.41,1.2351,N,45,0
68,47697,6.0,VENTURE,A,8361,5.7,0.1753,N,45,0
73,32271,6.0,EDUCATION,A,6306,7.68,0.1954,Y,45,1
48,27482,7.0,MEDICAL,B,9665,8.95,0.3517,N,31,0
42,15207,6.0,PERSONAL,B,4461,9.64,0.2934,N,19,0
59,20908,4.0,HOMEIMPROVEMENT,A,5216,6.85,0.2495,N,36,0
22,146089,5.0,VENTURE,D,31170,15.76,0.2134,N,2,0
65,34163,8.0,VENTURE,C,13651,14.25,0.3996,N,45,0
36,139651,3.0,HOMEIMPROVEMENT,A,18954,5.53,0.1357,N,16,0
18,61189,3.0,PERSONAL,D,7161,16.18,0.117,N,1,0
31,47697,7.0,MEDICAL,B,16148,9.22,0.3386,N,13,0
31,21475,1.0,EDUCATION,C,10950,12.27,0.5099,Y,13,1
18,49146,6.0,MEDICAL,B,6037,11.17,0.1228,N,1,0
56,138787,5.0,PERSONAL,B,50000,10.15,0.3603,N,38,0
23,115462,1.0,EDUCATION,C,3742,12.49,0.0324,N,2,0
66,57001,6.0,PERSONAL,B,10519,10.74,0.1845,N,45,0
43,26061,3.0,MEDICAL,C,14672,14.09,0.563,N,21,1
58,28956,5.0,DEBTCONSOLIDATION,C,12316,13.48,0.4253,N,41,0
37,30671,2.0,PERSONAL,C,7259,11.58,0.2367,N,17,0
25,99010,7.0,DEBTCONSOLIDATION,D,6313,15.83,0.0638,N,2,0
28,120264,4.0,VENTURE,C,12658,13.54,0.1053,N,5,0
54,54597,6.0,DEBTCONSOLIDATION,E,5935,20.09,0.1087,N,37,0
58,41494,4.0,HOMEIMPROVEMENT,E,22316,20.99,0.5378,Y,36,1
33,114896,4.0,MEDICAL,A,11708,5.32,0.1019,N,13,0
38,28617,3.0,MEDICAL,C,8792,13.7,0.3072,N,20,0
71,50438,5.0,PERSONAL,C,10809,13.22,0.2143,N,45,0
66,63236,9.0,MEDICAL,A,14382,5.16,0.2274,N,45,0
41,30499,6.0,MEDICAL,B,25077,8.91,0.8222,N,23,1
31,34552,2.0,HOMEIMPROVEMENT,A,13180,7.77,0.3815,N,10,0
35,33105,9.0,MEDICAL,B,11475,8.77,0.3466,Y,13,1
48,106851,8.0,EDUCATION,D,18833,16.42,0.1763,N,26,0
50,140491,8.0,EDUCATION,B,3669,9.68,0.0261,Y,28,0
28,52215,2.0,HOMEIMPROVEMENT,E,6800,20.75,0.1302,N,10,0
21,42297,4.0,MEDICAL,D,8933,16.15,0.2112,Y,2,1
46,35245,5.0,PERSONAL,C,5387,13.92,0.1528,N,26,0
63,49067,7.0,HOMEIMPROVEMENT,F,16537,22.16,0.337,Y,41,1
26,36220,10.0,EDUCATION,A,10134,5.39,0.2798,N,6,0
41,46473,9.0,EDUCATION,B,4505,10.86,0.0969,N,21,0
27,61529,8.0,PERSONAL,A,4166,8.2,0.0677,Y,9,1
31,39225,4.0,PERSONAL,A,9876,6.33,0.2518,N,11,0
52,44166,5.0,PERSONAL,D,15747,16.96,0.3565,N,30,1
34,44267,8.0,HOMEIMPROVEMENT,B,10573,8.67,0.2388,N,17,0
33,41164,3.0,VENTURE,E,50000,18.71,1.2147,N,16,1
74,38453,2.0,DEBTCONSOLIDATION,B,8676,8.65,0.2256,Y,45,0
27,74548,4.0,PERSONAL,E,6593,18.0,0.0884,N,10,0
28,18510,5.0,EDUCATION,C,24811,13.49,1.3404,Y,7,1
70,116524,4.0,VENTURE,B,12468,10.22,0.107,N,45,0
49,52814,4.0,MEDICAL,C,25327,14.37,0.4796,N,27,1
20,68563,7.0,MEDICAL,D,26969,15.79,0.3933,N,1,0
42,73042,4.0,PERSONAL,A,7757,7.16,0.1062,N,21,0
50,33208,5.0,PERSONAL,B,6560,11.11,0.1975,N,33,0
32,29646,3.0,HOMEIMPROVEMENT,A,16533,5.98,0.5577,Y,15,1
49,27785,5.0,VENTURE,C,5621,13.93,0.2023,N,29,0
54,42792,3.0,PERSONAL,A,7131,7.37,0.1666,N,37,0
32,72010,4.0,HOMEIMPROVEMENT,B,2559,11.2,0.0355,N,11,0
64,35558,1.0,HOMEIMPROVEMENT,A,8931,7.89,0.2512,N,45,0
43,68484,2.0,PERSONAL,A,27882,7.13,0.4071,N,23,1
72,13328,5.0,MEDICAL,C,10141,14.04,0.7609,N,45,0
23,39653,4.0,EDUCATION,A,3120,6.53,0.0787,N,3,0
36,93146,4.0,HOMEIMPROVEMENT,A,42142,5.72,0.4524,N,19,0
59,44621,5.0,PERSONAL,B,6297,9.1,0.1411,Y,39,1
69,31069,7.0,HOMEIMPROVEMENT,B,10246,9.8,0.3298,N,45,0
30,34157,5.0,VENTURE,B,12526,9.97,0.3667,Y,8,0
73,12000,3.0,PERSONAL,B,18180,11.19,1.515,N,45,0
29,28099,3.0,HOMEIMPROVEMENT,B,13798,11.11,0.491,N,6,0
41,87682,4.0,HOMEIMPROVEMENT,B,8983,9.91,0.1024,N,23,0
35,35581,9.0,VENTURE,B,9819,8.7,0.276,N,18,0
42,37968,8.0,MEDICAL,A,6075,7.04,0.16,N,20,0
69,13595,3.0,VENTURE,A,4783,7.29,0.3518,N,45,0
59,19991,6.0,VENTURE,D,7999,16.44,0.4001,N,38,1
63,94327,5.0,PERSONAL,C,29305,12.38,0.3107,N,43,0
32,68838,2.0,EDUCATION,B,4705,10.23,0.0683,Y,14,0
71,24014,4.0,DEBTCONSOLIDATION,B,3923,11.23,0.1634,N,45,0
42,34654,6.0,HOMEIMPROVEMENT,B,11223,10.11,0.3239,N,20,0
55,48240,5.0,PERSONAL,D,20264,16.46,0.4201,N,34,0
57,25390,3.0,HOMEIMPROVEMENT,F,6178,21.3,0.2433,N,36,0
55,16280,5.0,PERSONAL,B,5005,9.93,0.3074,N,33,0
52,44910,5.0,VENTURE,C,12795,13.03,0.2849,N,35,0
45,67166,2.0,EDUCATION,A,11136,5.63,0.1658,N,22,0
54,67881,5.0,EDUCATION,C,28653,14.26,0.4221,N,32,0
69,79330,2.0,MEDICAL,E,23008,18.14,0.29,N,45,1
40,20859,6.0,PERSONAL,A,4084,7.52,0.1958,Y,23,1
47,50607,6.0,DEBTCONSOLIDATION,A,4803,7.44,0.0949,N,25,0
28,42291,4.0,DEBTCONSOLIDATION,D,1403,16.38,0.0332,N,11,0
38,46724,3.0,PERSONAL,B,11336,8.8,0.2426,N,18,0
62,43630,5.0,DEBTCONSOLIDATION,C,5788,13.12,0.1327,Y,44,0
54,34089,6.0,DEBTCONSOLIDATION,B,39670,10.53,1.1637,Y,31,1
30,12000,3.0,PERSONAL,A,6968,8.37,0.5807,N,10,0
49,92874,5.0,PERSONAL,B,7846,10.35,0.0845,N,30,0
64,58776,6.0,MEDICAL,A,6052,5.82,0.103,N,41,0
25,21669,3.0,EDUCATION,B,10535,11.15,0.4862,N,6,0
21,63590,6.0,MEDICAL,A,25460,7.22,0.4004,N,2,0
40,38329,4.0,MEDICAL,D,2263,17.46,0.059,Y,18,1
55,38931,5.0,HOMEIMPROVEMENT,A,21647,7.14,0.556,N,36,0
35,32124,7.0,VENTURE,C,2505,14.38,0.078,N,18,0
64,65861,5.0,MEDICAL,F,8048,22.25,0.1222,N,41,0
66,31574,9.0,MEDICAL,F,4632,23.24,0.1467,N,43,0
48,26815,4.0,DEBTCONSOLIDATION,C,4803,12.46,0.1791,N,31,0
39,91350,8.0,EDUCATION,B,3746,8.81,0.041,N,17,0
20,44427,2.0,PERSONAL,B,13014,11.17,0.2929,N,1,0
64,45201,5.0,EDUCATION,B,7226,11.17,0.1599,N,42,0
69,71743,9.0,HOMEIMPROVEMENT,D,14373,14.67,0.2003,N,45,0
43,33956,4.0,EDUCATION,C,15684,13.6,0.4619,N,24,0
47,37892,10.0,VENTURE,D,8146,16.01,0.215,N,26,0
60,57996,7.0,EDUCATION,A,15642,5.82,0.2697,Y,39,1
57,20999,3.0,EDUCATION,F,10407,23.89,0.4956,N,39,1
25,55359,4.0,HOMEIMPROVEMENT,C,7068,13.1,0.1277,N,2,0
56,32349,3.0,PERSONAL,E,18774,17.56,0.5804,N,35,1
70,78473,8.0,VENTURE,D,27779,15.96,0.354,N,45,0
60,66215,2.0,MEDICAL,C,23851,12.74,0.3602,Y,41,0
45,61574,6.0,HOMEIMPROVEMENT,A,3005,7.5,0.0488,Y,26,0
47,20255,5.0,DEBTCONSOLIDATION,A,10341,6.03,0.5105,N,25,0
32,46310,13.0,PERSONAL,A,24643,7.54,0.5321,N,9,1
55,25655,6.0,EDUCATION,B,4191,8.81,0.1634,Y,37,0
31,48036,5.0,PERSONAL,D,9258,17.42,0.1927,N,10,0
37,13719,6.0,DEBTCONSOLIDATION,A,5850,5.71,0.4264,N,15,0
33,21005,3.0,VENTURE,F,11944,24.01,0.5686,N,16,1
37,94274,2.0,DEBTCONSOLIDATION,C,50000,12.74,0.5304,N,15,0
38,60052,5.0,DEBTCONSOLIDATION,C,9834,12.79,0.1638,N,17,0
22,40352,5.0,DEBTCONSOLIDATION,E,8799,20.9,0.2181,N,1,0
58,29738,3.0,EDUCATION,B,46970,10.2,1.5795,N,40,0
43,27001,6.0,MEDICAL,A,11367,7.69,0.421,N,26,1
72,54725,9.0,EDUCATION,B,6376,10.88,0.1165,N,45,0
28,40578,4.0,MEDICAL,B,3115,10.84,0.0768,N,5,0
56,114766,2.0,MEDICAL,F,21154,21.37,0.1843,N,35,0
28,44284,2.0,DEBTCONSOLIDATION,A,4306,6.9,0.0972,N,8,0
49,50629,2.0,VENTURE,B,8609,11.13,0.17,N,29,0
45,22841,4.0,HOMEIMPROVEMENT,C,13366,13.48,0.5852,N,26,0
43,40199,10.0,HOMEIMPROVEMENT,C,15426,12.29,0.3837,N,23,0
55,54032,6.0,MEDICAL,D,3130,15.79,0.0579,N,38,0
65,39933,5.0,EDUCATION,E,4643,18.56,0.1163,Y,44,1
36,37530,1.0,HOMEIMPROVEMENT,C,11534,12.51,0.3073,N,17,0
66,58676,3.0,EDUCATION,D,3258,15.83,0.0555,N,43,0
28,112775,3.0,MEDICAL,E,15929,18.24,0.1412,N,8,0
34,53089,9.0,PERSONAL,A,3888,7.21,0.0732,N,16,0
35,91977,6.0,MEDICAL,C,8042,12.55,0.0874,N,18,0
72,69001,5.0,MEDICAL,B,6918,8.55,0.1003,N,45,0
24,89000,6.0,DEBTCONSOLIDATION,D,17180,15.09,0.193,N,4,0
40,35054,3.0,EDUCATION,A,6841,8.45,0.1952,N,20,0
42,43747,5.0,EDUCATION,D,16216,16.94,0.3707,Y,23,1
63,43847,6.0,PERSONAL,B,22069,9.98,0.5033,N,40,0
45,66201,3.0,MEDICAL,B,9586,11.01,0.1448,N,23,0
73,75797,7.0,HOMEIMPROVEMENT,C,11699,12.44,0.1543,N,45,0
60,52511,8.0,VENTURE,B,6055,9.57,0.1153,N,37,0
58,79394,3.0,PERSONAL,E,4542,19.32,0.0572,N,39,0
60,35960,6.0,EDUCATION,D,4006,15.14,0.1114,N,43,1
